sent1,sent2,label,matrics
"literal. The word ""be"" is used non-metaphorically to indicate existence or a state of being.","literal. ""be"" indicates a state of being able to sue, a literal possibility.",0,"[0.35270071870442254, 0.15390576816192983, 0.08464817248906142, 1.8834843577582417e-308, 0.4666666666666667, 0.21428571428571427, 0.4, 0.3475303164744159]"
literal. Because it refers to the ability or capability of someone to take legal action.,"literal. ""Able"" indicates physical or legal capability to take an action (sue the referee).",0,"[0.42736665168106897, 0.077163423220193, 2.060331790082205e-308, 2.060331790082205e-308, 0.5, 0.07692307692307693, 0.35714285714285715, 0.3067545963229416]"
literal. To seek legal recourse for harm caused by the negligent or misleading reference.,"literal. ""sue"" refers to taking legal action, a concrete and direct action.",0,"[0.0757957198250164, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.07812500000000001]"
"literal. Referee refers to a person or organization providing a reference, not a sporting official.","metaphor. Referee refers to a person providing a reference, not an official in a game.",0,"[0.7142857142857143, 0.5384615384615384, 0.4166666666666667, 0.2727272727272727, 0.7857142857142857, 0.5384615384615384, 0.7142857142857143, 0.7046428571428572]"
metaphor. Metaphorical use to refer to the person being talked about or discussed.,literal. Refers to a person or entity being discussed or referred to in a reference.,1,"[0.3571428571428572, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5833333333333334, 0.09090909090909091, 0.4166666666666667, 0.3494990892531876]"
"literal. The term ""bad"" is used to describe the referee's actions as negative or harmful.","literal. ""Bad"" describes the quality of the reference, not a figurative concept.",0,"[0.06920912606335215, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.26666666666666666, 0.07142857142857142, 0.2, 0.145985401459854]"
literal. Because it is referring to a specific legal concept related to providing information about someone.,"literal. ""Reference"" refers to a written or verbal recommendation or evaluation.",0,"[0.1213061319425267, 0.06739229552362593, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.2, 0.14285714285714285, 0.2, 0.10344827586206895]"
"literal. ""can"" expresses ability or possibility in legal context.","literal. ""can"" indicates ability or possibility, describing a legal action that can be taken.",0,"[0.30769230769230765, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.625, 0.2857142857142857, 0.625, 0.3713235294117647]"
literal. To seek legal action for defamation or false statements made by the referee.,"literal. ""sue"" refers to taking legal action, a direct and concrete meaning.",0,"[0.0757957198250164, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.23076923076923078, 0.08333333333333333, 0.23076923076923078, 0.07812500000000001]"
literal. To prove the referee's intentions were malicious and not just an honest mistake.,"metaphor. Referee is not officiating a game, but rather providing a professional reference.",0,"[0.07667036788577694, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07751937984496124]"
literal. A legal term referring to false statements damaging a person's reputation.,literal. Refers to a specific legal action involving false and damaging written statements.,0,"[0.4166666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5833333333333334, 0.09090909090909091, 0.3333333333333333, 0.38413413413413416]"
"literal. ""ha"" is used as an interjection expressing amusement or disbelief in this context.","literal. ""upto no good"" is an idiomatic expression meaning malicious or dishonest intent.",0,"[0.23001110365733082, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.3076923076923077, 0.0, 0.3076923076923077, 0.15503875968992248]"
metaphor. To demonstrate or prove the referee's malicious intent in a court of law.,"literal. ""Show"" means to provide evidence or proof, a literal action in a legal context.",1,"[0.21428571428571425, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.24093511450381686]"
"literal. Referee's statement was false and damaging, with malicious intent to harm the subject's reputation.","literal. Referee is used to describe a person providing a reference, similar to a sports referee.",0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.125, 0.0, 0.125, 0.035460992907801414]"
"literal. ""wa"" is used as a conjunction to connect the two clauses in the sentence.","metaphorical. ""upto no good"" is an idiomatic expression meaning malicious or dishonest intentions.",0,"[0.07054014374088449, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036231884057971016]"
metaphor. Indicates the referee's intentions or motives in providing the bad reference.,"metaphor. ""Upto"" implies hidden, secretive, or suspicious behavior, beyond its literal meaning.",1,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.045454545454545456]"
"literal. The term ""good"" is used in a legal context to refer to ethical behavior or intentions.","metaphorical. ""upto no good"" is an idiomatic expression meaning malicious or dishonest intent.",0,"[0.11942188509563156, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.25, 0.06666666666666667, 0.25, 0.06410256410256411]"
literal. To demonstrate malicious intent or malice in the referee's actions.,"literal. ""Spite"" refers to a genuine feeling of ill-will or malice, not a figurative concept.",0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.1, 0.2727272727272727, 0.09615384615384616]"
"metaphor. Ill-will implies malicious intent, necessary for a libel case against the referee.","metaphorical. ""Ill-will"" represents a malicious or unfavorable intention, not a physical entity.",1,"[0.16601831205132045, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.38461538461538464, 0.08333333333333333, 0.38461538461538464, 0.08403361344537816]"
"literal. To indicate behavior that is unethical, biased, or unjust.","literal. ""Improper"" refers to a wrongful or unethical motive, a literal meaning in a legal context.",0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.2222222222222222, 0.10416666666666666]"
literal. To prove malicious intent or defamation.,"literal. ""Motive"" refers to a genuine intention or reason behind an action.",0,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.2, 0.5, 0.3931623931623932]"
"literal. ""will"" indicates intention or likelihood of a certain action or outcome in this context.","metaphorical. ""ill-will"" represents a malicious intention, not a physical entity or action.",0,"[0.1384182521267043, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.35714285714285715, 0.0, 0.2857142857142857, 0.072992700729927]"
"metaphor. Metaphorically, ""do"" implies that any improper motive or ill-will will suffice for legal action.","metaphorical. ""will do"" means ""will suffice"" or ""is enough"", not performing an action.",1,"[0.141080287481769, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.4, 0.07142857142857142, 0.26666666666666666, 0.07246376811594203]"
"literal. Literal use, referring to physically bringing an adviser along on shopping trips for protection.","metaphor. ""Take"" means to bring or accompany, not physically carrying someone.",0,"[0.13406400920712788, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.11029411764705882]"
literal. Because a prosperous adviser likely has knowledge and experience to guide and protect you effectively.,"metaphorical. ""Prosperous"" describes an adviser's reliability and wisdom, not their financial wealth.",0,"[0.06319490258171626, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.2, 0.0, 0.2, 0.03424657534246575]"
"metaphor. Advisers provide guidance, protection, and expertise in decision-making for shopping and business situations.","metaphor. ""adviser"" refers to a credit card, not a human advisor.",1,"[0, 0, 0, 0, 0.07142857142857142, 0.0, 0.07142857142857142, 0.0]"
"literal. Because it refers to actually buying goods or services, not just browsing or looking.","literal. Refers to actual buying of goods, involving sellers and physical products.",0,"[0.1384182521267043, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.35714285714285715, 0.23076923076923078, 0.35714285714285715, 0.2896897810218978]"
"literal. Spree is used literally as a shopping trip or binge, not metaphorically.","literal. Refers to a period of enthusiastic shopping, implying a series of purchases.",0,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.041666666666666664]"
literal. It means to show or prove something in a practical or tangible way.,"metaphor. ""Demonstrate"" implies showing or exhibiting an attitude, not a physical action.",0,"[0.15159143965003283, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.23076923076923078, 0.08333333333333333, 0.23076923076923078, 0.11718749999999999]"
"metaphor. ""High"" conveys a sense of importance and credibility in the adviser's recommendations and decisions.","metaphor. ""High"" describes a degree of trust, not a physical height or measurement.",1,"[0.2116204312226535, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.2, 0.0, 0.2, 0.10869565217391303]"
"metaphor. Degree indicates depth of trust and reliance on adviser, ensuring protection in case of loss.","metaphor. ""degree"" represents a level or amount of trust, not a unit of measurement.",1,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.26666666666666666, 0.07142857142857142, 0.26666666666666666, 0.06756756756756756]"
literal. Trust in adviser's expertise and judgment leads to unexpected protection in case of seller bankruptcy.,literal. Refers to having confidence in someone's judgment or advice.,0,"[0.17113903967753066, 1.142391010069532e-308, 1.142391010069532e-308, 1.142391010069532e-308, 0.25, 0.0, 0.1875, 0.10416666666666666]"
"metaphor. Metaphorically, ""strong"" emphasizes reliance and trust in the adviser for unexpected protection.","metaphor. ""Strong"" describes reliance, a non-physical concept, implying intensity or firmness.",1,"[0, 0, 0, 0, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0423728813559322]"
literal. It is used to emphasize trust and dependence on the adviser's advice and protection.,"metaphor. ""reliance"" represents emotional dependence, not physical support or weight.",0,"[0, 0, 0, 0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.0]"
"literal. ""what"" refers to the adviser's advice, not a physical object or concept.","literal. ""what"" refers to the adviser's words or opinions, a concrete concept.",0,"[0.6640732482052818, 0.36524028651290497, 0.3043669054274208, 0.2282751790705656, 0.6923076923076923, 0.4166666666666667, 0.6153846153846154, 0.6302521008403362]"
